"loadings" "Annotation"
"GTHO" "-0.0773825096867354" "_Proliferating_Redox/OxPhosPho"
"r0021" "-0.077309197935432" "_Proliferating_Redox/OxPhosPho"
"EX_tyr_L_e" "-0.0760456136974725" "_Proliferating_Redox/OxPhosPho"
"PRO1xm" "-0.0748995319951824" "_Proliferating_Redox/OxPhosPho"
"r1920" "0.071189602265335" "_Proliferating_Redox/OxPhosPho"
"r2419" "0.0732483066773717" "_Proliferating_Redox/OxPhosPho"
"METtec" "0.074309686464693" "_Proliferating_Redox/OxPhosPho"
"r0821" "0.0750317094969245" "_Proliferating_Redox/OxPhosPho"
"CYSGLYexR" "0.0760632476213244" "_Proliferating_Redox/OxPhosPho"
"THD1m" "0.0770241388391701" "_Proliferating_Redox/OxPhosPho"
"ALAGLNNaEx" "0.0770617602603539" "_Proliferating_Redox/OxPhosPho"
"r2137" "0.078689268350989" "_Proliferating_Redox/OxPhosPho"
"GLYSNAT5tc" "0.0794495983193378" "_Proliferating_Redox/OxPhosPho"
"r0917" "0.0854959442698759" "_Proliferating_Redox/OxPhosPho"
"GCCcm" "0.0946355117409439" "_Proliferating_Redox/OxPhosPho"
"GCCam" "0.0946906221424901" "_Proliferating_Redox/OxPhosPho"
"r2373" "0.0955317107558497" "_Proliferating_Redox/OxPhosPho"
"r2403" "0.0984871875493237" "_Proliferating_Redox/OxPhosPho"
"AHCYSte" "0.107388959646095" "_Proliferating_Redox/OxPhosPho"
"GTHRDt" "0.117578082984146" "_Proliferating_Redox/OxPhosPho"
"r2372" "-0.108402126140446" "_Glucose/Hypoxia"
"r2377" "-0.107563873610652" "_Glucose/Hypoxia"
"EX_ahcys_e" "-0.107388959646095" "_Glucose/Hypoxia"
"PPItm" "-0.0992935072943802" "_Glucose/Hypoxia"
"PPAm" "-0.0976215844481518" "_Glucose/Hypoxia"
"SARCStm" "-0.0941365503266537" "_Glucose/Hypoxia"
"SARDHm" "-0.0941365503266537" "_Glucose/Hypoxia"
"GNMT" "-0.0941365503266537" "_Glucose/Hypoxia"
"ILEPHELAT2tc" "-0.0836646950317248" "_Glucose/Hypoxia"
"MALtm" "-0.0817225620993651" "_Glucose/Hypoxia"
"r0819" "-0.0785655237733993" "_Glucose/Hypoxia"
"r0119" "-0.0761923211561448" "_Glucose/Hypoxia"
"GK1" "-0.0761923189585936" "_Glucose/Hypoxia"
"MALSO3tm" "-0.0760087833443732" "_Glucose/Hypoxia"
"LYStm" "-0.0744943298632604" "_Glucose/Hypoxia"
"r0354" "-0.0723360897226346" "_Glucose/Hypoxia"
"NDPK9" "-0.0723360897226346" "_Glucose/Hypoxia"
"SERtN1" "0.0671528228219208" "_Redox/OxPhosPho"
"r1666" "0.0681565036876588" "_Redox/OxPhosPho"
"r2107" "0.0703390260265161" "_Redox/OxPhosPho"
"r1645" "0.0708121402912798" "_Redox/OxPhosPho"
"r1568" "0.072862575941865" "_Redox/OxPhosPho"
"r1565" "0.0733064166564954" "_Redox/OxPhosPho"
"r1569" "0.0747107549627631" "_Redox/OxPhosPho"
"r1580" "0.0791824450446622" "_Redox/OxPhosPho"
"GLCt2_2" "0.0792775885379655" "_Redox/OxPhosPho"
"DHPR" "0.0819202416898088" "_Redox/OxPhosPho"
"PDHm" "0.082820087012698" "_Redox/OxPhosPho"
"r2099" "-0.089444077203473" "_Average"
"EX_creat_e" "-0.0879566719973999" "_Average"
"GACMTRc" "-0.0879566719973933" "_Average"
"GLYAMDTRc" "-0.0879566719973933" "_Average"
"METS" "-0.0828465642873685" "_Average"
"r1681" "-0.0826800825769635" "_Average"
"METAT" "-0.0812970207359577" "_Average"
"AHC" "-0.0812970207359577" "_Average"
"G5SADs" "-0.0748620060261799" "_Average"
"P5CR" "-0.0748620060261799" "_Average"
"GLU5SAtmc" "-0.0748620060261799" "_Average"
"r2525" "-0.0743036327897692" "_Average"
"ALAtN1" "-0.0725876444340293" "_Average"
"r1614" "-0.0718472063199376" "_Average"
"r0911" "-0.0715317313504562" "_Average"
"r1682" "-0.0703817840431534" "_Average"
"r1143" "-0.0703789710481585" "_Average"
"r1711" "-0.0702735384604443" "_Average"
"r1758" "-0.0665494936701204" "_Average"
"r1567" "-0.0654204848537459" "_Average"
"FTHFDH" "0.0659720200704886" "_Redox/OxPhosPho"
"MTHFC" "0.0659791168878396" "_Redox/OxPhosPho"
"r1576" "0.0667144807958836" "_Redox/OxPhosPho"
"r1619" "0.0677814447525179" "_Redox/OxPhosPho"
"r1611" "0.067976125115824" "_Redox/OxPhosPho"
"r1575" "0.0680723756414264" "_Redox/OxPhosPho"
"r1600" "0.0684295083725232" "_Redox/OxPhosPho"
"EX_nh4_e" "0.0695372830392243" "_Redox/OxPhosPho"
"r1657" "0.069786195076446" "_Redox/OxPhosPho"
"GLUt2m" "0.0699000165316872" "_Redox/OxPhosPho"
"r1632" "0.0701984063210662" "_Redox/OxPhosPho"
"r1635" "0.0702119883609776" "_Redox/OxPhosPho"
"r1547" "0.0707008267995175" "_Redox/OxPhosPho"
"r1574" "0.0707008267995175" "_Redox/OxPhosPho"
"r1597" "0.0707008267995175" "_Redox/OxPhosPho"
"r1586" "0.0707008267995175" "_Redox/OxPhosPho"
"r1599" "0.0707008267995175" "_Redox/OxPhosPho"
"r1648" "0.0707008267995175" "_Redox/OxPhosPho"
"r1627" "0.0707008311129237" "_Redox/OxPhosPho"
"r1608" "0.0707008327250391" "_Redox/OxPhosPho"
"r1561" "0.0707010792980015" "_Redox/OxPhosPho"
"r1649" "0.0707012870829871" "_Redox/OxPhosPho"
"r1618" "0.0707393425737612" "_Redox/OxPhosPho"
"r1653" "0.0707833666304863" "_Redox/OxPhosPho"
"r1564" "0.0709365015881631" "_Redox/OxPhosPho"
"r1638" "0.0725904267327492" "_Redox/OxPhosPho"
"FTCD" "0.0730074842023469" "_Redox/OxPhosPho"
"GluForTx" "0.0730074842023469" "_Redox/OxPhosPho"
"URCN" "0.0730074842023469" "_Redox/OxPhosPho"
"HISD" "0.0730074842023469" "_Redox/OxPhosPho"
"IZPN" "0.073007484202347" "_Redox/OxPhosPho"
"VALtec" "0.0736013047096471" "_Redox/OxPhosPho"
"EX_trp_L_e" "0.0780367809581357" "_Redox/OxPhosPho"
"r1641" "0.078260487048573" "_Redox/OxPhosPho"
"CREATt4_2_r" "0.0814288824618791" "_Redox/OxPhosPho"
"r0942" "0.0814420383500069" "_Redox/OxPhosPho"
"r2099" "0.0818248109544975" "_Redox/OxPhosPho"
"CYSGLUexR" "0.0820478005474676" "_Redox/OxPhosPho"
"CYSGLYexR" "0.0827942077155576" "_Redox/OxPhosPho"
"LEUPHELAT2tc" "0.0924494866037844" "_Redox/OxPhosPho"
"r1620" "0.0974569280663125" "_Redox/OxPhosPho"
"r1622" "0.102105692621395" "_Redox/OxPhosPho"
"TRPO2" "-0.0780311083657297" "_Ews_high"
"FKYNH" "-0.0780311083657295" "_Ews_high"
"KYN3OX" "-0.0780311083657295" "_Ews_high"
"FDH" "-0.07257016056011" "_Ews_high"
"GLYSNAT5tc" "-0.0713889515461804" "_Ews_high"
"PHEtec" "-0.0709332711905134" "_Ews_high"
"MDH" "-0.0707981584236005" "_Ews_high"
"r1557" "-0.0707008267995175" "_Ews_high"
"TYRTA" "-0.068487467294441" "_Ews_high"
"34HPPOR" "-0.0678277025163621" "_Ews_high"
"HGNTOR" "-0.0678277025163621" "_Ews_high"
"FUMAC" "-0.0678277025163621" "_Ews_high"
"MACACI" "-0.067827702516362" "_Ews_high"
"3HCO3_NAt" "0.0681076523413284" "_Ews_low"
"CO2t" "0.0691832656938263" "_Ews_low"
"KYN3OX" "0.069609116495429" "_Ews_low"
"FKYNH" "0.069609116495429" "_Ews_low"
"TRPO2" "0.069609116495429" "_Ews_low"
"RE1897C" "0.0700648899441713" "_Ews_low"
"RE1898C" "0.0700648899441713" "_Ews_low"
"34HPPte" "0.0710399282238804" "_Ews_low"
"r0552" "0.0785164606943736" "_Ews_low"
"EX_his_L_e" "0.078727252614383" "_Ews_low"
"r0055" "0.0819559894396811" "_Ews_low"
"EX_h_e" "0.0873208533716507" "_Ews_low"
"HISTAtu" "0.0875347369011985" "_Ews_low"
"THD1m" "-0.0890065086458688" "_Glucose/Hypoxia"
"MTHGXLt" "-0.0875180439039818" "_Glucose/Hypoxia"
"EX_mthgxl_e" "-0.0875180439039818" "_Glucose/Hypoxia"
"EX_hista_e" "-0.0845868928137167" "_Glucose/Hypoxia"
"HISDC" "-0.0845868928137167" "_Glucose/Hypoxia"
"r1640" "-0.0817817749749882" "_Glucose/Hypoxia"
"r0553" "-0.0785164606943736" "_Glucose/Hypoxia"
"HCO3_NAt" "-0.0776631560780605" "_Glucose/Hypoxia"
"MTHFR3" "-0.0775709349739323" "_Glucose/Hypoxia"
"r0792" "-0.0775616696820783" "_Glucose/Hypoxia"
"ASPPROASCT1" "-0.0735538814522684" "_Glucose/Hypoxia"
"EX_34hpp" "-0.0710399282238804" "_Glucose/Hypoxia"
"SPMDOX" "-0.0700648899441712" "_Glucose/Hypoxia"
"RE0691C" "-0.0700648899441712" "_Glucose/Hypoxia"
"EX_trp_L_e" "-0.0695925045987168" "_Glucose/Hypoxia"
"EX_co2_e" "-0.0691832656938263" "_Glucose/Hypoxia"
"SPODMm" "-0.067465238037342" "_Glucose/Hypoxia"
"r1789" "-0.0670966629368957" "_Glucose/Hypoxia"
"O2Stm" "-0.0667336567170432" "_Glucose/Hypoxia"
"RPI" "-0.0655259395269308" "_Glucose/Hypoxia"
"r2390" "0.0660402258856737" "_Proliferating"
"r1607" "0.066958647516595" "_Proliferating"
"EX_h_e" "0.0679513267052629" "_Proliferating"
"VALtec" "0.0708251232275036" "_Proliferating"
"r1914" "0.0709983679998783" "_Proliferating"
"34HPPte" "0.0727586528068219" "_Proliferating"
"EX_thr_L_e" "0.0767656467863446" "_Proliferating"
"MMEm" "0.0782350667815043" "_Proliferating"
"GABAVESSEC" "0.0782853943149401" "_Proliferating"
"EX_gly_e" "0.0783687803104405" "_Proliferating"
"GLYBt4_2_r" "0.0789427229000081" "_Proliferating"
"SULFOX" "0.0789427229875274" "_Proliferating"
"LEUyLAThtc" "0.0850418854633676" "_Proliferating"
"r0157" "0.0850424641654569" "_Proliferating"
"r0086" "0.085042464165457" "_Proliferating"
"r1750" "0.0850459273969531" "_Proliferating"
"GLXtm" "0.0850480634422606" "_Proliferating"
"AGTim" "0.0850480634422606" "_Proliferating"
"GLYOp" "0.0850480634422607" "_Proliferating"
"GLYtp" "0.0850480634422607" "_Proliferating"
"O2tp" "0.0850480634422607" "_Proliferating"
"H2Otp" "0.0850480634422608" "_Proliferating"
"FBP" "0.0850480634422608" "_Proliferating"
"r2017" "0.0850480634422608" "_Proliferating"
"r1912" "0.0850480634422608" "_Proliferating"
"GCC2bim" "0.0850480634422608" "_Proliferating"
"r1683" "0.0850480634422608" "_Proliferating"
"r1785" "0.0850480634422609" "_Proliferating"
"CLFORtex" "0.0850480634422609" "_Proliferating"
"ARGt4" "0.0850480634422609" "_Proliferating"
"r1790" "0.0850480634422609" "_Proliferating"
"r2403" "0.0850480634422609" "_Proliferating"
"r1954" "0.0850480634422609" "_Proliferating"
"r1961" "0.0850480634422609" "_Proliferating"
"r1956" "0.0850480634422609" "_Proliferating"
"NCCt" "0.0850787021722776" "_Proliferating"
"GCC2cm" "0.0852323243412668" "_Proliferating"
"GCC2am" "0.0853247613722822" "_Proliferating"
"HISyLATtc" "0.0855492420812435" "_Proliferating"
"r0301" "0.0856496888022101" "_Proliferating"
"r1959" "0.0873704455266537" "_Proliferating"
"EX_ser_L_e" "0.087945956906592" "_Proliferating"
"r1655" "0.0892604304885219" "_Proliferating"
"CO2t" "0.0940319853918673" "_Proliferating"
"EX_his_L_e" "0.0997560554931126" "_Proliferating"
"HISTAtu" "0.103766900064908" "_Proliferating"
"HISDC" "-0.104528704546989" "_Glucose/Hypoxia"
"EX_hista_e" "-0.104528704546989" "_Glucose/Hypoxia"
"EX_co2_e" "-0.0940319853918672" "_Glucose/Hypoxia"
"r1789" "-0.0901235225960576" "_Glucose/Hypoxia"
"GMPS2" "-0.085661745767321" "_Glucose/Hypoxia"
"H2O2tp" "-0.0850480634422608" "_Glucose/Hypoxia"
"NH4tp" "-0.0850480634422607" "_Glucose/Hypoxia"
"GLXtp" "-0.0850480634422607" "_Glucose/Hypoxia"
"r1551" "-0.0820146126769864" "_Glucose/Hypoxia"
"r1851" "-0.0789440945485027" "_Glucose/Hypoxia"
"NRPPHRtu" "-0.0789427229000081" "_Glucose/Hypoxia"
"GLNSERNaEx" "-0.0789427229000081" "_Glucose/Hypoxia"
"r1918" "-0.0789427229000081" "_Glucose/Hypoxia"
"EX_glyb_e" "-0.0789427229000081" "_Glucose/Hypoxia"
"r1672" "-0.0789427229000081" "_Glucose/Hypoxia"
"r1974" "-0.078942722900008" "_Glucose/Hypoxia"
"r1767" "-0.078942722900008" "_Glucose/Hypoxia"
"r0122" "-0.078942722900008" "_Glucose/Hypoxia"
"r1855" "-0.078942722900008" "_Glucose/Hypoxia"
"r1757" "-0.0789427085052951" "_Glucose/Hypoxia"
"r1772" "-0.078941094031107" "_Glucose/Hypoxia"
"r1816" "-0.0788241667319011" "_Glucose/Hypoxia"
"PPCOACm" "-0.0782350667815043" "_Glucose/Hypoxia"
"MMMm" "-0.0782350667815043" "_Glucose/Hypoxia"
"THRD_L" "-0.0767690614609109" "_Glucose/Hypoxia"
"GF6PTA" "-0.0749276416847534" "_Glucose/Hypoxia"
"G6PDA" "-0.0749276416847534" "_Glucose/Hypoxia"
"r1640" "-0.0730154804296805" "_Glucose/Hypoxia"
"r1807" "-0.0728110727057089" "_Glucose/Hypoxia"
"EX_34hpp" "-0.0727586528068219" "_Glucose/Hypoxia"
"r1686" "-0.0678551245116207" "_Glucose/Hypoxia"
"r1551" "0.0655374973077492" "_Redox/OxPhosPho"
"MALSO4tm" "0.066693451167221" "_Redox/OxPhosPho"
"ICDHy" "0.0667451574644942" "_Redox/OxPhosPho"
"r1745" "0.0668267837446156" "_Redox/OxPhosPho"
"GTHP" "0.0670074437684642" "_Redox/OxPhosPho"
"PROD2m" "0.0670152662866461" "_Redox/OxPhosPho"
"GK1" "0.0672195535041211" "_Redox/OxPhosPho"
"r0119" "0.0672195557239937" "_Redox/OxPhosPho"
"EX_nh4_e" "0.0675895325110107" "_Redox/OxPhosPho"
"ORNTArm" "0.0676243301717553" "_Redox/OxPhosPho"
"r1929" "0.0679843998843394" "_Redox/OxPhosPho"
"r0483" "0.0721187190202821" "_Redox/OxPhosPho"
"r0085" "0.0723245292400543" "_Redox/OxPhosPho"
"r0156" "0.0723245292400543" "_Redox/OxPhosPho"
"PROt4" "0.0723955164243376" "_Redox/OxPhosPho"
"r1969" "0.0725488238416635" "_Redox/OxPhosPho"
"VALPHELAT2tc" "0.0725603196612608" "_Redox/OxPhosPho"
"THRPHELAT2tc" "0.0725603196612608" "_Redox/OxPhosPho"
"ILEPHELAT2tc" "0.0725603196612608" "_Redox/OxPhosPho"
"r1773" "0.072560319661261" "_Redox/OxPhosPho"
"r1946" "0.072560319661261" "_Redox/OxPhosPho"
"EX_3aib_D_e" "0.072560319661261" "_Redox/OxPhosPho"
"r1693" "0.072560319661261" "_Redox/OxPhosPho"
"r1780" "0.072560319661261" "_Redox/OxPhosPho"
"D_3AIBt" "0.072560319661261" "_Redox/OxPhosPho"
"PPItr" "0.0751305915192428" "_Redox/OxPhosPho"
"r1621" "0.0769726548944972" "_Redox/OxPhosPho"
"PPItm" "0.0782884883703956" "_Redox/OxPhosPho"
"PPAm" "0.0784898193773882" "_Redox/OxPhosPho"
"KCC2t" "0.0822086767051836" "_Redox/OxPhosPho"
"ALAGLNexR" "0.0823760326335857" "_Redox/OxPhosPho"
"ORNt4m" "0.0829634993361518" "_Redox/OxPhosPho"
"CITRtm" "0.0829637071554205" "_Redox/OxPhosPho"
"AKGDm" "0.0967885365314587" "_Redox/OxPhosPho"
"EX_succ_e" "0.0972650885648149" "_Redox/OxPhosPho"
"DHPR" "-0.111424854487077" "_Proliferating_Redox/OxPhosPho"
"SUCCt4_2" "-0.0972650885648148" "_Proliferating_Redox/OxPhosPho"
"ALAASNNaEx" "-0.0906489646518436" "_Proliferating_Redox/OxPhosPho"
"ORNt3m" "-0.083026293836604" "_Proliferating_Redox/OxPhosPho"
"NAt5" "-0.0816954223568842" "_Proliferating_Redox/OxPhosPho"
"r0838" "-0.0800409539000408" "_Proliferating_Redox/OxPhosPho"
"EX_akg_e" "-0.0791995599982874" "_Proliferating_Redox/OxPhosPho"
"ALATHRNaEx" "-0.0789036148855203" "_Proliferating_Redox/OxPhosPho"
"HCO3_NAt" "-0.0787726394125124" "_Proliferating_Redox/OxPhosPho"
"MMSAD3m" "-0.0767758791223704" "_Proliferating_Redox/OxPhosPho"
"r0365" "-0.0766341260144214" "_Proliferating_Redox/OxPhosPho"
"PPCOAOm" "-0.0766341260144214" "_Proliferating_Redox/OxPhosPho"
"PRPNCOAHYDm" "-0.0766341260144214" "_Proliferating_Redox/OxPhosPho"
"r0596" "-0.0766341260144214" "_Proliferating_Redox/OxPhosPho"
"ACt2r" "-0.0753736324716149" "_Proliferating_Redox/OxPhosPho"
"METyLATthc" "-0.0751817190286073" "_Proliferating_Redox/OxPhosPho"
"r1710" "-0.0751817190286073" "_Proliferating_Redox/OxPhosPho"
"r2521" "-0.0751817190286073" "_Proliferating_Redox/OxPhosPho"
"r1752" "-0.0751817190286072" "_Proliferating_Redox/OxPhosPho"
"r1763" "-0.0751817190286072" "_Proliferating_Redox/OxPhosPho"
"r1493" "-0.0751817190284265" "_Proliferating_Redox/OxPhosPho"
"3AIB_Dtm" "-0.072560319661261" "_Proliferating_Redox/OxPhosPho"
"r2099" "-0.0724436183902214" "_Proliferating_Redox/OxPhosPho"
"D3AIBTm" "-0.0721187190202821" "_Proliferating_Redox/OxPhosPho"
"CYSGLYexR" "-0.0713912723601142" "_Proliferating_Redox/OxPhosPho"
"SERGLNexR" "-0.071311254600053" "_Proliferating_Redox/OxPhosPho"
"GLYtm" "-0.0709161448632468" "_Proliferating_Redox/OxPhosPho"
"ATPS4m" "-0.0694272253924681" "_Proliferating_Redox/OxPhosPho"
"MTHFD" "-0.0693177244806796" "_Proliferating_Redox/OxPhosPho"
"GHMT2r" "-0.0691159357413667" "_Proliferating_Redox/OxPhosPho"
"PEPCK" "-0.0675578884739437" "_Proliferating_Redox/OxPhosPho"
"r2371" "-0.0666989541330732" "_Proliferating_Redox/OxPhosPho"
"r1634" "-0.0664789895185682" "_Proliferating_Redox/OxPhosPho"
"EX_h2o_e" "-0.0662595488306053" "_Proliferating_Redox/OxPhosPho"
"EX_pro_L_e" "-0.0652454927870947" "_Proliferating_Redox/OxPhosPho"
"DHPR" "0.0744234774665049" "_Proliferating_Redox/OxPhosPho"
"r2419" "0.0814047913266913" "_Proliferating_Redox/OxPhosPho"
"r0821" "0.0818123799482161" "_Proliferating_Redox/OxPhosPho"
"G3PD2m" "0.0822258311016027" "_Proliferating_Redox/OxPhosPho"
"r0829" "0.0869972261189531" "_Proliferating_Redox/OxPhosPho"
"FUMtm" "0.0882312038763497" "_Proliferating_Redox/OxPhosPho"
"ALAASNNaEx" "0.0932452560552053" "_Proliferating_Redox/OxPhosPho"
"MALTSULtm" "0.0972963663244364" "_Proliferating_Redox/OxPhosPho"
"r1147" "0.101670303713969" "_Proliferating_Redox/OxPhosPho"
"r0830" "0.108096047724838" "_Proliferating_Redox/OxPhosPho"
"r2376" "-0.118552360722723" "_Average"
"FUMTSULtm" "-0.0972963663244364" "_Average"
"MALSO3tm" "-0.0937056154671517" "_Average"
"PPItm" "-0.09309085994432" "_Average"
"PPAm" "-0.091490622904743" "_Average"
"SUCCt2m" "-0.0869585721027007" "_Average"
"r0885" "-0.0846226170565239" "_Average"
"r0119" "-0.0842274678172913" "_Average"
"GK1" "-0.0842274678172912" "_Average"
"SERGLYexR" "-0.0819188611567397" "_Average"
"GLNS" "-0.0787402486928862" "_Average"
"MALSO4tm" "-0.075402474844653" "_Average"
"GLYt4" "-0.0748797107056597" "_Average"
"G3PD1" "-0.0738334572725311" "_Average"
"PPCOAOm" "-0.0735848755527014" "_Average"
"PTCRTD" "0.0712611788136593" "_Glucose/Hypoxia"
"GLNyLATthc" "0.0713886338115658" "_Glucose/Hypoxia"
"GLUDym" "0.0729429277266986" "_Glucose/Hypoxia"
"r2521" "0.0729715553479949" "_Glucose/Hypoxia"
"r1658" "0.0738676782550842" "_Glucose/Hypoxia"
"r1642" "0.0752224969655603" "_Glucose/Hypoxia"
"r0552" "0.0760389914936154" "_Glucose/Hypoxia"
"LEUtec" "0.0761720703024381" "_Glucose/Hypoxia"
"SUCOASm" "0.0762448306976792" "_Glucose/Hypoxia"
"SUCCt2m" "0.0772000908202774" "_Glucose/Hypoxia"
"ORNTArm" "0.0786601941476903" "_Glucose/Hypoxia"
"FUMTSULtm" "0.0894842752636991" "_Glucose/Hypoxia"
"ADK3m" "0.0899422607238524" "_Glucose/Hypoxia"
"MALSO3tm" "0.0992359001801291" "_Glucose/Hypoxia"
"MALtm" "0.102651743131028" "_Glucose/Hypoxia"
"r2419" "-0.0950345159627363" "_Proliferating_Redox/OxPhosPho"
"MALTSULtm" "-0.0894842752636992" "_Proliferating_Redox/OxPhosPho"
"ADK1m" "-0.0891963006123889" "_Proliferating_Redox/OxPhosPho"
"r0830" "-0.085915079762896" "_Proliferating_Redox/OxPhosPho"
"r2403" "-0.0816203195156993" "_Proliferating_Redox/OxPhosPho"
"FUMtm" "-0.0786774788895338" "_Proliferating_Redox/OxPhosPho"
"SUCOAS1m" "-0.0774960560257607" "_Proliferating_Redox/OxPhosPho"
"r0829" "-0.0774234315299505" "_Proliferating_Redox/OxPhosPho"
"r0553" "-0.0760389914936154" "_Proliferating_Redox/OxPhosPho"
"PPItr" "-0.0729715553479952" "_Proliferating_Redox/OxPhosPho"
"GLUDxm" "-0.0729586782429479" "_Proliferating_Redox/OxPhosPho"
"r2390" "-0.0718436937052234" "_Proliferating_Redox/OxPhosPho"
"EX_ptrc_e" "-0.0712611788136593" "_Proliferating_Redox/OxPhosPho"
"ORNDC" "-0.0712611788136593" "_Proliferating_Redox/OxPhosPho"
"EX_nh4_e" "0.069913630080079" "_Glucose/Hypoxia"
"ARGt4" "0.0700691070422833" "_Glucose/Hypoxia"
"ALAtN1" "0.0707499696101098" "_Glucose/Hypoxia"
"TYRt" "0.0724274847610976" "_Glucose/Hypoxia"
"GLUDC" "0.0760968102768296" "_Glucose/Hypoxia"
"r2104" "0.0765149669999287" "_Glucose/Hypoxia"
"r1581" "0.0769768474742476" "_Glucose/Hypoxia"
"GTHOm" "0.0776587830368596" "_Glucose/Hypoxia"
"r0022" "0.0776624331559076" "_Glucose/Hypoxia"
"r0295" "0.080193345395274" "_Glucose/Hypoxia"
"r2391" "0.0803953393151969" "_Glucose/Hypoxia"
"OIVD1m" "0.0806946877804307" "_Glucose/Hypoxia"
"MCCCrm" "0.0806946877804307" "_Glucose/Hypoxia"
"MGCHrm" "0.0806946877804307" "_Glucose/Hypoxia"
"r0655" "0.0806946877804307" "_Glucose/Hypoxia"
"PYRt2m" "0.0828921711220488" "_Glucose/Hypoxia"
"r1435" "0.0830459143096396" "_Glucose/Hypoxia"
"GHMT2rm" "0.0830459143096396" "_Glucose/Hypoxia"
"ASNGLNNaEx" "0.0843762194750338" "_Glucose/Hypoxia"
"r1464" "0.0874149421865409" "_Glucose/Hypoxia"
"ICDHyrm" "0.0876872536844671" "_Glucose/Hypoxia"
"THRGLYexR" "0.0942655026229094" "_Glucose/Hypoxia"
"SERGLNexR" "0.0949961662067548" "_Glucose/Hypoxia"
"r1658" "0.0968515121601828" "_Glucose/Hypoxia"
"VALPHELAT2tc" "0.101678541096657" "_Glucose/Hypoxia"
"GLUPRT" "0.120125352978003" "_Glucose/Hypoxia"
"PRFGS" "0.120125352978003" "_Glucose/Hypoxia"
"LMPD_atp_c_1_10" "0.12012535297801" "_Glucose/Hypoxia"
"EX_ade_e" "0.120249552824341" "_Glucose/Hypoxia"
"ADEt" "-0.120249552824341" "_Ews_high"
"r1592" "-0.098844741540124" "_Ews_high"
"NDPK2" "-0.0935164121173923" "_Ews_high"
"GLYtm" "-0.0916766432976678" "_Ews_high"
"UMPK3" "-0.0900782573588329" "_Ews_high"
"ACACt2m" "-0.0874654198813567" "_Ews_high"
"GHMT2r" "-0.0857664892692279" "_Ews_high"
"ICDHxm" "-0.0855898175754064" "_Ews_high"
"MTHFD" "-0.0840626302706194" "_Ews_high"
"EX_leu_L_e" "-0.0797438492051852" "_Ews_high"
"r1584" "-0.0791300477614474" "_Ews_high"
"r1625" "-0.075129929005845" "_Ews_high"
"EX_gln_L_e" "-0.0749812216600188" "_Ews_high"
"ICDHyrm" "0.0699447327383213" "_Proliferating"
"r0917" "0.0712613188619244" "_Proliferating"
"r1587" "0.0719434460328776" "_Proliferating"
"r1623" "0.0721503349640252" "_Proliferating"
"FUMtm" "0.0741371614564511" "_Proliferating"
"r0829" "0.0743369452954861" "_Proliferating"
"r1591" "0.0744168598273342" "_Proliferating"
"ME1m" "0.0754362691786248" "_Proliferating"
"METAT" "0.0757091043868416" "_Proliferating"
"AHC" "0.075723028191729" "_Proliferating"
"METS" "0.0757751751451388" "_Proliferating"
"r1737" "0.077063794124959" "_Proliferating"
"r1734" "0.077063794124959" "_Proliferating"
"r1807" "0.077063794124959" "_Proliferating"
"r1970" "0.077063794124959" "_Proliferating"
"ADCim" "0.0770637941249591" "_Proliferating"
"EX_acetone_e" "0.0770637941249591" "_Proliferating"
"LYStm" "0.0779108109116031" "_Proliferating"
"G5SDym" "0.0779501466258662" "_Proliferating"
"GLU5Km" "0.0779501466258662" "_Proliferating"
"ADNK1" "0.0780570196507463" "_Proliferating"
"SARDHm" "0.0790577767421013" "_Proliferating"
"SARCStm" "0.0790577767421013" "_Proliferating"
"GNMT" "0.0790577767421013" "_Proliferating"
"r2389" "0.080983313732274" "_Proliferating"
"RE2954C" "0.08654085702032" "_Proliferating"
"r1624" "0.124568107707592" "_Proliferating"
"HCO3_CLt" "-0.0958721695939917" "_Ews_high"
"r1594" "-0.0940697409443315" "_Ews_high"
"NDPK4" "-0.0852259592066444" "_Ews_high"
"PYK" "-0.081339490202729" "_Ews_high"
"ACETONEt2m" "-0.077063794124959" "_Ews_high"
"ACETONEt2" "-0.077063794124959" "_Ews_high"
"MALSO4tm" "-0.0750857527963028" "_Ews_high"
"SUCCt2m" "-0.0748607789213451" "_Ews_high"
"EX_gln_L_e" "-0.0730371479878527" "_Ews_high"
"ICDHxm" "-0.0714240120983369" "_Ews_high"
"RE0453C" "-0.0706539673817547" "_Ews_high"
"GLNt4" "0.0702740182490499" "_Proliferating"
"r0792" "0.070812169285311" "_Proliferating"
"MTHFR3" "0.0710625755680793" "_Proliferating"
"GLUt2m" "0.0729966985867051" "_Proliferating"
"ECOAH9m" "0.0732464931218486" "_Proliferating"
"ACACT10m" "0.0732464931218486" "_Proliferating"
"OIVD3m" "0.0732464931218486" "_Proliferating"
"ACOAD10m" "0.0732464931218486" "_Proliferating"
