Var1,ASP14_i10_plus_midhigh
RE0580L,1.93065625
RE0580R,1.64663541666667
RE0581C,NaN
RE0581R,0.80728125
RE0582N,NaN
RE0583C,NaN
RE0583N,NaN
RE0688C,NaN
RE0688E,NaN
RE0688X,NaN
RE0689C,NaN
RE0689E,NaN
RE0689X,NaN
RE0690C,NaN
RE0690E,NaN
RE0690X,NaN
RE0691C,NaN
RE0702C,2.77134375
RE0702E,NaN
RE0702L,2.77134375
RE0702M,2.30357291666667
RE0702N,NaN
RE0827C,NaN
RE0827E,NaN
RE0827X,NaN
RE0828C,NaN
RE0828E,NaN
RE0828X,NaN
RE0830C,NaN
RE0830N,1.25034375
RE0864C,NaN
RE0875C,NaN
RE0908C,NaN
RE0908G,0.281697916666667
RE0908R,0.281697916666667
RE0912C,0.00459375
RE0915C,NaN
RE0915E,0.163385416666667
RE0916C,NaN
RE0916G,0.281697916666667
RE0916R,0.281697916666667
RE0918C,NaN
RE0918G,0.281697916666667
RE0918R,0.281697916666667
RE0919C,NaN
RE0919R,NaN
RE0920C,NaN
RE0920R,NaN
RE0921C,NaN
RE0921R,NaN
RE0922C,NaN
RE0922R,NaN
RE0923C,NaN
RE0923R,NaN
RE0924C,NaN
RE0924R,NaN
RE0925C,NaN
RE0925R,NaN
RE0926C,NaN
RE0926E,0.163385416666667
RE0927C,NaN
RE0927R,NaN
RE0928C,NaN
RE0928R,NaN
RE0935C,NaN
RE0935E,0.163385416666667
RE0936C,NaN
RE0936E,NaN
RE0937C,NaN
RE0937E,NaN
RE0938C,NaN
RE0938E,NaN
RE0944C,NaN
RE0944E,0.163385416666667
RE0958C,NaN
RE0958E,0.163385416666667
RE1050C,2.77134375
RE1050E,NaN
RE1050L,2.77134375
RE1050N,NaN
RE1062C,NaN
RE1062M,NaN
RE1063C,NaN
RE1064C,NaN
RE1077C,NaN
RE1096C,NaN
RE1096M,NaN
RE1096R,NaN
RE1099C,0.281697916666667
RE1099G,0.281697916666667
RE1099L,0.281697916666667
RE1099R,0.281697916666667
RE1100C,0.281697916666667
RE1100G,0.281697916666667
RE1100L,0.281697916666667
RE1100R,0.281697916666667
RE1134C,NaN
RE1134M,NaN
RE1134R,NaN
RE1135C,0.281697916666667
RE1135G,0.281697916666667
RE1135L,0.281697916666667
RE1135R,0.281697916666667
RE1233C,NaN
RE1233M,NaN
RE1234C,NaN
RE1235C,NaN
RE1236C,NaN
RE1238X,NaN
RE1240C,NaN
RE1254C,NaN
RE1266C,NaN
RE1303C,NaN
RE1308C,NaN
RE1308M,NaN
RE1309C,NaN
RE1309M,NaN
RE1310C,NaN
RE1310M,NaN
RE1311C,NaN
RE1311M,NaN
RE1317C,NaN
RE1342C,NaN
RE1441G,0.603885416666667
RE1441R,2.44488541666667
RE1447M,0.863822916666667
RE1447N,NaN
RE1448N,NaN
RE1448R,1.33963541666667
RE1473C,NaN
RE1508C,NaN
RE1514M,1.80126041666667
RE1514X,1.80126041666667
RE1516M,NaN
RE1516X,0.532927083333333
RE1517M,NaN
RE1517X,0.532927083333333
RE1518M,NaN
RE1518X,0.532927083333333
RE1519M,NaN
RE1519X,0.532927083333333
RE1520M,2.39844791666667
RE1520X,0.183510416666667
RE1521M,2.39844791666667
RE1521X,0.183510416666667
RE1522M,2.39844791666667
RE1522X,0.183510416666667
RE1523M,2.39844791666667
RE1523X,0.183510416666667
RE1525C,NaN
RE1525M,1.81313541666667
RE1525X,1.60729166666667
RE1526C,NaN
RE1526M,1.81313541666667
RE1526X,1.60729166666667
RE1527C,NaN
RE1527M,1.81313541666667
RE1527X,1.60729166666667
RE1530C,NaN
RE1530M,0.35771875
RE1531M,2.39844791666667
RE1531X,0.123552083333333
RE1532M,2.39844791666667
RE1532X,0.123552083333333
RE1533M,2.39844791666667
RE1533X,0.123552083333333
RE1534M,2.39844791666667
RE1534X,0.123552083333333
RE1537C,NaN
RE1537X,NaN
RE1538C,NaN
RE1538X,NaN
RE1539C,NaN
RE1539X,NaN
RE1573M,1.71623958333333
RE1573X,1.71623958333333
RE1582C,NaN
RE1582L,NaN
RE1582R,0.00226041666666667
RE1587C,NaN
RE1587L,NaN
RE1587R,0.00226041666666667
RE1627C,NaN
RE1628C,NaN
RE1629C,NaN
RE1630C,NaN
RE1630R,NaN
RE1631C,NaN
RE1632C,NaN
RE1632R,0.00226041666666667
RE1635C,NaN
RE1635M,NaN
RE1635R,2.28438541666667
RE1635X,NaN
RE1651C,NaN
RE1653C,NaN
RE1691M,0.520260416666667
RE1699C,NaN
RE1700C,NaN
RE1701C,NaN
RE1702C,NaN
RE1709C,NaN
RE1709N,1.25034375
RE1711C,NaN
RE1711M,0.0836666666666667
RE1796C,NaN
RE1796M,NaN
RE1796R,NaN
RE1803C,NaN
RE1804C,NaN
RE1804M,0.0165625
RE1806C,NaN
RE1806R,0.00226041666666667
RE1807C,NaN
RE1807M,0.0165625
RE1808R,NaN
RE1809C,NaN
RE1809R,0.00226041666666667
RE1810M,NaN
RE1811C,NaN
RE1811R,0.00226041666666667
RE1812C,NaN
RE1812R,0.00226041666666667
RE1815C,NaN
RE1815M,NaN
RE1815R,2.28438541666667
RE1815X,NaN
RE1816C,NaN
RE1816M,NaN
RE1816R,2.28438541666667
RE1816X,NaN
RE1817C,NaN
RE1817M,NaN
RE1817R,2.28438541666667
RE1817X,NaN
RE1818C,NaN
RE1818M,NaN
RE1818R,2.28438541666667
RE1818X,NaN
RE1819C,1.39244791666667
RE1819M,0.437239583333333
RE1819X,0.437239583333333
RE1826C,NaN
RE1826M,0.0165625
RE1827C,NaN
RE1827M,0.0165625
RE1828C,NaN
RE1828M,0.0165625
RE1829C,NaN
RE1829M,0.0165625
RE1830C,NaN
RE1830M,0.0165625
RE1834C,0.386979166666667
RE1834M,1.01198958333333
RE1834X,0.04065625
RE1835C,0.386979166666667
RE1835M,1.01198958333333
RE1835X,0.04065625
RE1836C,NaN
RE1836M,2.09217708333333
RE1836X,2.09217708333333
RE1845C,0.04065625
RE1845X,0.04065625
RE1846C,0.04065625
RE1846X,0.04065625
RE1860C,NaN
RE1860E,2.12630208333333
RE1897C,NaN
RE1898C,NaN
RE1899C,NaN
RE1901R,NaN
RE1903R,NaN
RE1904C,NaN
RE1904R,NaN
RE1905C,NaN
RE1905R,0.0103333333333333
RE1906C,NaN
RE1906R,0.0103333333333333
RE1907C,NaN
RE1915C,NaN
RE1916C,NaN
RE1916X,NaN
RE1917C,NaN
RE1918C,NaN
RE1919C,NaN
RE1920C,NaN
RE1921C,NaN
RE1922C,NaN
RE1923C,NaN
RE1925C,NaN
RE1927C,NaN
RE1933C,NaN
RE1938C,NaN
RE1938R,NaN
RE1941C,NaN
RE1941R,NaN
RE1942C,NaN
RE1942R,NaN
RE1943C,NaN
RE1943R,NaN
RE1944C,NaN
RE1952C,0.0368645833333333
RE1952R,NaN
RE1952X,0.0368645833333333
RE1954C,NaN
RE1956C,0.0368645833333333
RE1956R,NaN
RE1956X,0.0368645833333333
RE1957G,0.603885416666667
RE1957R,2.44488541666667
RE1978C,NaN
RE2026C,NaN
RE2027C,NaN
RE2028C,NaN
RE2029C,NaN
RE2030M,0.0183229166666667
RE2031M,0.0183229166666667
RE2032M,0.0183229166666667
RE2034C,NaN
RE2040C,NaN
RE2041C,NaN
RE2048N,NaN
RE2048R,NaN
RE2049C,NaN
RE2050C,NaN
RE2050R,0.526916666666667
RE2051C,NaN
RE2051G,NaN
RE2051R,NaN
RE2067C,NaN
RE2068C,NaN
RE2069C,NaN
RE2070C,NaN
RE2078M,NaN
RE2079R,NaN
RE2080C,NaN
RE2081C,NaN
RE2111M,NaN
RE2112C,NaN
RE2112R,NaN
RE2117M,NaN
RE2122C,NaN
RE2124C,NaN
RE2127C,NaN
RE2128C,NaN
RE2129C,NaN
RE2130C,NaN
RE2131C,NaN
RE2132C,NaN
RE2133C,NaN
RE2138C,NaN
RE2139C,NaN
RE2140C,NaN
RE2141C,NaN
RE2146C,NaN
RE2146R,NaN
RE2147C,NaN
RE2147R,NaN
RE2149C,NaN
RE2149R,NaN
RE2150C,NaN
RE2150R,NaN
RE2151C,NaN
RE2151R,NaN
RE2152C,NaN
RE2154C,NaN
RE2155C,NaN
RE2155R,NaN
RE2156M,0.0183229166666667
RE2202C,NaN
RE2203C,NaN
RE2220C,NaN
RE2221C,NaN
RE2221M,0.0165625
RE2223M,0.0183229166666667
RE2235C,NaN
RE2235R,1.5234375
RE2240C,NaN
RE2248C,NaN
RE2249C,NaN
RE2250C,NaN
RE2251C,NaN
RE2252C,NaN
RE2265C,NaN
RE2269C,NaN
RE2269E,NaN
RE2270C,NaN
RE2270E,0.0309583333333333
RE2272C,NaN
RE2272L,1.36889583333333
RE2273C,NaN
RE2273E,0.0309583333333333
RE2292C,NaN
RE2296C,NaN
RE2296X,NaN
RE2304E,0.112270833333333
RE2306C,NaN
RE2318C,NaN
RE2318M,NaN
RE2318R,2.28438541666667
RE2318X,NaN
RE2319C,NaN
RE2319M,NaN
RE2319R,2.28438541666667
RE2319X,NaN
RE2327C,NaN
RE2333C,NaN
RE2334C,NaN
RE2335C,NaN
RE2346C,NaN
RE2349C,NaN
RE2349M,NaN
RE2360C,NaN
RE2360N,NaN
RE2373C,NaN
RE2375C,NaN
RE2377C,NaN
RE2382C,NaN
RE2382R,0.077375
RE2383C,NaN
RE2383R,0.077375
RE2384C,NaN
RE2386C,NaN
RE2387C,NaN
RE2387R,0.077375
RE2398C,NaN
RE2398R,0.077375
RE2404C,NaN
RE2404R,NaN
RE2405C,NaN
RE2405R,NaN
RE2407C,NaN
RE2410C,NaN
RE2410N,1.01829166666667
RE2426C,NaN
RE2427M,NaN
RE2428M,NaN
RE2429M,NaN
RE2439C,NaN
RE2440C,NaN
RE2442C,NaN
RE2443C,NaN
RE2443M,NaN
RE2444C,NaN
RE2445C,NaN
RE2445E,NaN
RE2452C,NaN
RE2453M,1.13969791666667
RE2454M,1.13969791666667
RE2459C,NaN
RE2474C,NaN
RE2474R,0.00226041666666667
RE2476C,NaN
RE2477C,NaN
RE2493C,NaN
RE2513C,2.77134375
RE2513E,NaN
RE2513L,2.77134375
RE2513N,NaN
RE2514C,2.77134375
RE2514E,NaN
RE2514L,2.77134375
RE2514N,NaN
RE2520C,NaN
RE2521C,NaN
RE2522C,NaN
RE2522X,NaN
RE2523C,NaN
RE2523X,NaN
RE2524C,NaN
RE2524X,NaN
RE2525C,NaN
RE2525X,NaN
RE2526C,NaN
RE2533C,NaN
RE2541C,NaN
RE2541E,NaN
RE2541L,1.11013541666667
RE2562C,NaN
RE2563C,NaN
RE2591C,NaN
RE2594C,NaN
RE2596C,NaN
RE2601C,NaN
RE2605C,NaN
RE2622C,NaN
RE2622R,NaN
RE2624M,0.0415729166666667
RE2624X,0.0415729166666667
RE2625C,NaN
RE2625M,0.0165625
RE2626C,NaN
RE2626M,0.0165625
RE2632C,NaN
RE2632M,0.0165625
RE2633C,NaN
RE2633R,0.00226041666666667
RE2635C,NaN
RE2635R,0.650572916666667
RE2636C,NaN
RE2636R,NaN
RE2637C,0.04065625
RE2637X,0.04065625
RE2638C,0.04065625
RE2638X,0.04065625
RE2640C,0.00272916666666667
RE2642C,NaN
RE2644C,NaN
RE2649C,0.386979166666667
RE2649M,1.01198958333333
RE2649X,0.04065625
RE2651R,NaN
RE2655R,NaN
RE2658C,NaN
RE2658R,NaN
RE2659R,NaN
RE2660C,NaN
RE2660N,1.25034375
RE2666C,NaN
RE2666G,0.497197916666667
RE2675C,NaN
RE2677C,NaN
RE2677E,NaN
RE2677G,NaN
RE2677N,NaN
RE2677R,0.717375
RE2680C,NaN
RE2680G,0.497197916666667
RE2704C,NaN
RE2705C,NaN
RE2717L,0.637885416666667
RE2718C,NaN
RE2718G,NaN
RE2722C,NaN
RE2722G,NaN
RE2746C,NaN
RE2759X,0.0415729166666667
RE2766C,NaN
RE2768C,NaN
RE2768M,NaN
RE2768R,NaN
RE2782C,NaN
RE2799C,NaN
RE2813C,NaN
RE2814M,NaN
RE2814R,NaN
RE2848C,NaN
RE2849C,NaN
RE2850C,NaN
RE2851C,NaN
RE2852C,NaN
RE2853C,NaN
RE2854C,NaN
RE2856C,NaN
RE2857C,NaN
RE2858C,NaN
RE2859C,NaN
RE2860C,NaN
RE2861C,NaN
RE2862C,NaN
RE2863C,NaN
RE2864C,NaN
RE2865C,NaN
RE2866C,NaN
RE2867C,NaN
RE2868C,NaN
RE2869C,NaN
RE2870C,NaN
RE2871C,NaN
RE2872C,NaN
RE2873C,NaN
RE2874C,NaN
RE2875C,NaN
RE2876C,NaN
RE2877C,NaN
RE2878C,NaN
RE2880C,NaN
RE2888C,2.77134375
RE2888E,NaN
RE2888N,NaN
RE2897C,NaN
RE2898C,NaN
RE2899C,NaN
RE2908C,NaN
RE2908M,2.39844791666667
RE2908X,1.60729166666667
RE2909C,NaN
RE2909M,2.39844791666667
RE2909X,1.60729166666667
RE2910C,NaN
RE2910M,2.39844791666667
RE2910X,1.60729166666667
RE2911C,2.14885416666667
RE2912M,1.80126041666667
RE2912X,1.80126041666667
RE2913M,1.7920625
RE2913X,0.532927083333333
RE2914M,1.7920625
RE2914X,0.532927083333333
RE2915M,1.7920625
RE2915X,0.532927083333333
RE2916M,2.39844791666667
RE2916X,0.123552083333333
RE2917M,2.39844791666667
RE2917X,0.123552083333333
RE2919M,2.39844791666667
RE2919X,0.183510416666667
RE2920M,2.39844791666667
RE2920X,0.183510416666667
RE2921M,2.39844791666667
RE2921X,0.183510416666667
RE2948C,NaN
RE2954C,3.00994791666667
RE2958C,NaN
RE2972G,1.198
RE2972M,1.198
RE2972R,1.198
RE2973C,1.21447916666667
RE2973G,1.21447916666667
RE2973N,1.21447916666667
RE2973R,1.21447916666667
RE2974C,2.44488541666667
RE2974G,0.603885416666667
RE2974N,NaN
RE2974R,2.44488541666667
RE2975C,NaN
RE2975M,NaN
RE2977C,2.14885416666667
RE2985M,NaN
RE2985X,0.532927083333333
RE2986X,0.183510416666667
RE2987X,1.60729166666667
RE2988X,0.123552083333333
RE2989X,0.123552083333333
RE2990X,0.183510416666667
RE2991X,1.60729166666667
RE2992M,1.71623958333333
RE2992X,1.71623958333333
RE2993X,0.402072916666667
RE2994X,0.532927083333333
RE2995M,1.87092708333333
RE2995X,1.87092708333333
RE2996X,0.402072916666667
RE2997X,0.532927083333333
RE2998M,NaN
RE2999M,1.71623958333333
RE3000M,1.87092708333333
RE3001M,1.21829166666667
RE3002X,1.71623958333333
RE3003M,1.71623958333333
RE3004M,2.39844791666667
RE3005M,1.81313541666667
RE3006M,2.39844791666667
RE3009C,NaN
RE3010C,1.39244791666667
RE3010M,0.437239583333333
RE3010R,NaN
RE3010X,0.437239583333333
RE3011M,0.0836666666666667
RE3011R,NaN
RE3012C,1.59085416666667
RE3012M,1.86857291666667
RE3012R,1.76076041666667
RE3013C,NaN
RE3013R,1.5234375
RE3014C,NaN
RE3014R,0.077375
RE3015C,NaN
RE3015R,0.077375
RE3016R,NaN
RE3017R,NaN
RE3018C,NaN
RE3018R,0.077375
RE3019C,NaN
RE3019R,0.077375
RE3020C,NaN
RE3020R,0.077375
RE3021C,NaN
RE3022C,NaN
RE3033C,NaN
RE3033N,NaN
RE3033R,NaN
RE3036C,NaN
RE3036N,NaN
RE3038C,0.0368645833333333
RE3038N,NaN
RE3038R,NaN
RE3038X,0.0368645833333333
RE3039C,NaN
RE3040C,0.0368645833333333
RE3040R,NaN
RE3040X,0.0368645833333333
RE3041C,NaN
RE3041N,NaN
RE3044C,NaN
RE3044N,NaN
RE3045C,NaN
RE3050R,NaN
RE3051C,NaN
RE3052C,NaN
RE3053C,NaN
RE3066X,1.28726041666667
RE3072X,1.12608333333333
RE3073X,NaN
RE3074X,1.80126041666667
RE3075C,NaN
RE3075X,0.0111666666666667
RE3076X,NaN
RE3079C,NaN
RE3079X,0.0111666666666667
RE3081X,0.183510416666667
RE3082X,1.60729166666667
RE3083X,0.0415729166666667
RE3084X,0.532927083333333
RE3086X,0.532927083333333
RE3087X,0.183510416666667
RE3088X,1.60729166666667
RE3089X,0.532927083333333
RE3090X,0.123552083333333
RE3092X,0.183510416666667
RE3093X,1.60729166666667
RE3095C,2.77134375
RE3095L,2.77134375
RE3095X,NaN
RE3097X,0.123552083333333
RE3103C,1.64663541666667
RE3103R,1.64663541666667
RE3104C,NaN
RE3104R,0.80728125
RE3106C,NaN
RE3106R,0.80728125
RE3108C,NaN
RE3110C,1.64663541666667
RE3110R,1.64663541666667
RE3111C,NaN
RE3111M,NaN
RE3111R,NaN
RE3112C,NaN
RE3112R,0.80728125
RE3113C,NaN
RE3113R,0.80728125
RE3114R,1.80126041666667
RE3119C,NaN
RE3119R,0.80728125
RE3120C,1.64663541666667
RE3120R,1.64663541666667
RE3121C,NaN
RE3121R,0.80728125
RE3122C,NaN
RE3122R,0.80728125
RE3123C,NaN
RE3123R,0.80728125
RE3124C,1.64663541666667
RE3124R,1.64663541666667
RE3125C,NaN
RE3125R,0.80728125
RE3126C,NaN
RE3126R,0.80728125
RE3129N,NaN
RE3132C,0.0671666666666667
RE3132R,1.80126041666667
RE3134C,0.2860625
RE3134R,0.2860625
RE3136C,2.06655208333333
RE3139X,0.123552083333333
RE3140X,0.183510416666667
RE3141X,1.60729166666667
RE3144C,NaN
RE3144M,NaN
RE3145X,0.532927083333333
RE3146C,0.0671666666666667
RE3146R,1.80126041666667
RE3147C,NaN
RE3147R,0.80728125
RE3148C,1.64663541666667
RE3148R,1.64663541666667
RE3150C,NaN
RE3150R,0.80728125
RE3151C,1.64663541666667
RE3151R,1.64663541666667
RE3152C,NaN
RE3152R,0.80728125
RE3153C,NaN
RE3153R,0.80728125
RE3154C,NaN
RE3154R,0.80728125
RE3155C,NaN
RE3155R,0.80728125
RE3156X,1.60729166666667
RE3157X,0.532927083333333
RE3158X,0.123552083333333
RE3159X,0.183510416666667
RE3160C,0.0671666666666667
RE3160R,1.80126041666667
RE3161C,1.64663541666667
RE3161R,1.64663541666667
RE3162C,NaN
RE3162R,0.80728125
RE3163C,NaN
RE3163R,0.80728125
RE3164C,NaN
RE3164R,0.80728125
RE3165C,1.64663541666667
RE3165R,1.64663541666667
RE3166C,NaN
RE3166R,0.80728125
RE3167C,NaN
RE3167R,0.80728125
RE3168C,NaN
RE3168R,0.80728125
RE3169C,NaN
RE3169R,0.80728125
RE3170C,1.64663541666667
RE3170R,1.64663541666667
RE3171C,NaN
RE3171R,0.80728125
RE3172C,NaN
RE3172R,0.80728125
RE3173C,NaN
RE3173R,0.80728125
RE3174C,1.64663541666667
RE3174R,1.64663541666667
RE3175C,NaN
RE3175R,0.80728125
RE3176C,NaN
RE3176R,0.80728125
RE3177M,2.39844791666667
RE3178M,2.39844791666667
RE3179M,2.39844791666667
RE3180C,NaN
RE3181C,NaN
RE3184M,1.7920625
RE3185M,1.7920625
RE3186M,1.7920625
RE3189M,2.39844791666667
RE3190M,2.39844791666667
RE3191M,2.39844791666667
RE3192M,2.39844791666667
RE3193M,2.39844791666667
RE3194M,2.39844791666667
RE3195M,0.0415729166666667
RE3198C,NaN
RE3201C,NaN
RE3218C,0.281697916666667
RE3218L,0.281697916666667
RE3218R,0.281697916666667
RE3220C,0.281697916666667
RE3220L,0.281697916666667
RE3220R,0.281697916666667
RE3224C,1.64663541666667
RE3224R,1.64663541666667
RE3225C,1.64663541666667
RE3225R,1.64663541666667
RE3226C,1.64663541666667
RE3226R,1.64663541666667
RE3227C,NaN
RE3227R,0.80728125
RE3228C,NaN
RE3228R,0.80728125
RE3229C,NaN
RE3229R,0.80728125
RE3230C,NaN
RE3230R,0.80728125
RE3231C,NaN
RE3231R,0.80728125
RE3232C,NaN
RE3232R,0.80728125
RE3233C,NaN
RE3233G,0.00226041666666667
RE3233L,0.00226041666666667
RE3234C,NaN
RE3234R,0.80728125
RE3235C,NaN
RE3235R,0.80728125
RE3236C,NaN
RE3236R,0.80728125
RE3237C,NaN
RE3238C,NaN
RE3239C,NaN
RE3241C,1.64663541666667
RE3241R,1.64663541666667
RE3242C,NaN
RE3242R,0.80728125
RE3243C,NaN
RE3243R,0.80728125
RE3244C,NaN
RE3244R,0.80728125
RE3245C,NaN
RE3247M,NaN
RE3247X,0.532927083333333
RE3248M,2.39844791666667
RE3248X,0.183510416666667
RE3250C,NaN
RE3250M,1.81313541666667
RE3250X,1.60729166666667
RE3251C,NaN
RE3251M,0.0165625
RE3252C,NaN
RE3258C,0.0368645833333333
RE3258R,NaN
RE3259C,0.0368645833333333
RE3259R,NaN
RE3260C,NaN
RE3260R,NaN
RE3261C,NaN
RE3261R,NaN
RE3263C,NaN
RE3264C,NaN
RE3264R,NaN
RE3265C,NaN
RE3265R,NaN
RE3267E,NaN
RE3267G,0.410947916666667
RE3267M,NaN
RE3267N,1.18891666666667
RE3267R,1.199375
RE3268C,NaN
RE3268R,1.33963541666667
RE3269C,1.48364583333333
RE3270C,NaN
RE3272N,NaN
RE3273C,0.313135416666667
RE3273G,0.8303125
RE3273R,0.8303125
RE3286C,NaN
RE3286R,1.5234375
RE3287C,NaN
RE3287R,1.5234375
RE3288C,NaN
RE3288R,1.5234375
RE3289C,NaN
RE3289R,1.5234375
RE3295C,NaN
RE3301C,0.313135416666667
RE3301G,0.8303125
RE3301R,0.8303125
RE3307C,1.39244791666667
RE3307M,0.437239583333333
RE3307X,0.437239583333333
RE3308C,NaN
RE3308M,NaN
RE3308R,1.5234375
RE3308X,NaN
RE3310C,NaN
RE3310R,1.5234375
RE3326M,0.665635416666667
RE3334M,NaN
RE3334X,0.532927083333333
RE3335C,0.0671666666666667
RE3335M,1.80126041666667
RE3335R,1.80126041666667
RE3335X,1.80126041666667
RE3336M,2.39844791666667
RE3336X,0.123552083333333
RE3337M,2.39844791666667
RE3337X,0.183510416666667
RE3338C,1.66982291666667
RE3338M,1.81313541666667
RE3338X,1.60729166666667
RE3339C,0.386979166666667
RE3339M,1.01198958333333
RE3339X,0.04065625
RE3340C,1.66982291666667
RE3340M,1.81313541666667
RE3340X,1.60729166666667
RE3341M,NaN
RE3341X,0.532927083333333
RE3342M,2.39844791666667
RE3342X,0.123552083333333
RE3343C,0.386979166666667
RE3343M,1.01198958333333
RE3343X,0.04065625
RE3344M,2.39844791666667
RE3344X,0.183510416666667
RE3345C,0.0671666666666667
RE3345M,1.80126041666667
RE3345R,1.80126041666667
RE3345X,1.80126041666667
RE3346C,1.59085416666667
RE3346M,1.86857291666667
RE3346R,1.76076041666667
RE3347C,NaN
RE3352C,NaN
RE3367C,NaN
RE3367E,NaN
RE3367X,NaN
RE3370C,NaN
RE3370R,0.077375
RE3372C,NaN
RE3378C,NaN
RE3381C,NaN
RE3381E,NaN
RE3381L,1.11013541666667
RE3383M,2.39844791666667
RE3384M,2.39844791666667
RE3385M,NaN
RE3386M,2.39844791666667
RE3387M,1.81313541666667
RE3388M,2.39844791666667
RE3389M,NaN
RE3390M,2.39844791666667
RE3391M,1.21829166666667
RE3392M,1.21829166666667
RE3393M,1.81313541666667
RE3394M,2.39844791666667
RE3395M,NaN
RE3396M,2.39844791666667
RE3397M,NaN
RE3398M,2.39844791666667
RE3399M,1.81313541666667
RE3400M,2.39844791666667
RE3401M,2.39844791666667
RE3402M,1.81313541666667
RE3403M,1.21829166666667
RE3404M,1.21829166666667
RE3407C,NaN
RE3408C,NaN
RE3409C,NaN
RE3410C,NaN
RE3411C,NaN
RE3412C,NaN
RE3413C,NaN
RE3414C,NaN
RE3415C,NaN
RE3417C,NaN
RE3420C,NaN
RE3421M,NaN
RE3421R,NaN
RE3422C,NaN
RE3423C,NaN
RE3430C,1.39244791666667
RE3430M,NaN
RE3430X,NaN
RE3431C,NaN
RE3432C,1.39244791666667
RE3432M,0.437239583333333
RE3432X,0.437239583333333
RE3434C,NaN
RE3434R,0.077375
RE3435C,NaN
RE3435R,0.077375
RE3436C,NaN
RE3436R,0.077375
RE3437C,NaN
RE3440C,NaN
RE3440R,0.077375
RE3443M,2.39844791666667
RE3443X,0.123552083333333
RE3444C,0.386979166666667
RE3444M,1.01198958333333
RE3444X,0.04065625
RE3445M,NaN
RE3445X,0.532927083333333
RE3446C,0.0671666666666667
RE3446M,1.80126041666667
RE3446R,1.80126041666667
RE3446X,1.80126041666667
RE3447M,2.39844791666667
RE3447X,0.183510416666667
RE3448C,1.66982291666667
RE3448M,1.81313541666667
RE3448X,1.60729166666667
RE3449C,NaN
RE3450C,NaN
RE3451C,NaN
RE3452C,NaN
RE3453C,NaN
RE3454C,NaN
RE3455C,NaN
RE3456C,NaN
RE3457C,NaN
RE3458C,NaN
RE3459C,NaN
RE3460C,NaN
RE3464C,NaN
RE3464R,0.077375
RE3469C,NaN
RE3470C,1.39244791666667
RE3470M,0.437239583333333
RE3470X,0.437239583333333
RE3474C,NaN
RE3474R,0.077375
RE3475C,NaN
RE3475N,NaN
RE3476C,1.39244791666667
RE3476M,0.437239583333333
RE3476X,0.437239583333333
RE3477C,NaN
RE3485C,NaN
RE3485N,NaN
RE3486C,NaN
RE3488C,NaN
RE3488N,0.526916666666667
RE3488R,0.526916666666667
RE3488X,0.34496875
RE3490C,NaN
RE3491C,NaN
RE3492C,NaN
RE3493C,NaN
RE3494C,NaN
RE3495C,NaN
RE3496C,NaN
RE3496N,2.6504375
RE3498N,NaN
RE3498R,NaN
RE3499C,NaN
RE3500C,0.0368645833333333
RE3500R,NaN
RE3500X,0.0368645833333333
RE3501C,0.0368645833333333
RE3501R,NaN
RE3501X,0.0368645833333333
RE3502C,1.39244791666667
RE3502X,0.437239583333333
RE3503C,NaN
RE3503N,NaN
RE3506C,NaN
RE3506R,0.077375
RE3511C,NaN
RE3511M,NaN
RE3511R,NaN
RE3513C,NaN
RE3513N,NaN
RE3513R,NaN
RE3514C,NaN
RE3514R,0.077375
RE3515C,NaN
RE3518C,NaN
RE3518R,0.077375
RE3519C,0.0368645833333333
RE3519R,NaN
RE3519X,0.0368645833333333
RE3520C,2.25101041666667
RE3520E,0.509125
RE3520M,2.25101041666667
RE3520N,2.25101041666667
RE3521C,NaN
RE3521M,NaN
RE3521R,2.28438541666667
RE3521X,NaN
RE3522C,NaN
RE3522R,0.077375
RE3524R,NaN
RE3525C,NaN
RE3525M,NaN
RE3525N,NaN
RE3525R,NaN
RE3525X,NaN
RE3526C,NaN
RE3526M,NaN
RE3526X,NaN
RE3532C,NaN
RE3532M,NaN
RE3532R,2.28438541666667
RE3533C,NaN
RE3533M,NaN
RE3533R,2.28438541666667
RE3534C,NaN
RE3534M,NaN
RE3534R,2.28438541666667
RE3535R,NaN
RE3536C,NaN
RE3537C,NaN
RE3550X,NaN
RE3551X,NaN
RE3552X,NaN
RE3554C,NaN
RE3554M,NaN
RE3554R,2.28438541666667
RE3556C,NaN
RE3557C,NaN
RE3557M,NaN
RE3557R,2.28438541666667
RE3559M,2.39844791666667
RE3559X,0.123552083333333
RE3560C,0.386979166666667
RE3560M,1.01198958333333
RE3560X,0.04065625
RE3561M,NaN
RE3561X,0.532927083333333
RE3562C,0.0671666666666667
RE3562M,1.80126041666667
RE3562R,1.80126041666667
RE3562X,1.80126041666667
RE3563M,2.39844791666667
RE3563X,0.183510416666667
RE3564C,1.66982291666667
RE3564M,1.81313541666667
RE3564X,1.60729166666667
RE3565C,NaN
RE3566C,NaN
RE3567C,NaN
RE3568C,NaN
RE3570C,NaN
RE3571C,NaN
RE3571R,0.526916666666667
RE3572X,1.60729166666667
RE3573X,1.60729166666667
RE3574X,0.04065625
RE3575X,0.123552083333333
RE3576X,0.532927083333333
RE3577X,1.80126041666667
RE3578X,0.183510416666667
RE3580X,0.532927083333333
RE3581X,0.402072916666667
RE3582X,1.71623958333333
RE3583X,0.183510416666667
RE3586X,0.04065625
RE3587C,NaN
